city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Boa Vista das Missões,4302154.0,2021-08-09,202132,2092.0,2098.0,True,False,256,12237.09369,2021-08-09,0.0273,7,447,city,RS,0,0
São João da Fronteira,2209872.0,2021-08-11,202132,6064.0,6042.0,True,False,256,4221.63588,2021-08-11,0.0234,6,461,city,PI,0,0
Amparo de São Francisco,2800100.0,2021-08-11,202132,2380.0,2374.0,True,False,256,10756.302520000001,2021-08-11,0.0195,5,459,city,SE,0,0
Alfredo Marcondes,3500808.0,2021-08-11,202132,4184.0,4166.0,True,False,256,6118.54685,2021-08-11,0.0469,12,450,city,SP,0,0
Leandro Ferreira,3138302.0,2021-06-18,202124,3226.0,3229.0,True,False,256,7935.52387,2021-06-18,0.0234,6,357,city,MG,0,0
Itinga,3134004.0,2021-06-18,202124,15022.0,14990.0,True,False,256,1704.1672199999998,2021-06-18,0.0469,12,388,city,MG,1,0
Vargem,3556354.0,2021-08-11,202132,10692.0,10537.0,True,False,256,2394.31351,2021-08-11,0.0312,8,470,city,SP,16,0
Santana,1600600.0,2021-07-29,202130,123096.0,121364.0,True,False,25582,20782.153769999997,2021-07-29,0.0066,168,481,city,AP,9,2
Americana,3501608.0,2021-08-11,202132,242018.0,239597.0,True,False,25573,10566.56943,2021-08-11,0.0311,796,499,city,SP,51,0
São Miguel,2412500.0,2021-08-09,202132,23655.0,23519.0,True,False,2556,10805.326570000001,2021-08-09,0.0168,43,480,city,RN,1,0
Anastácio,5000708.0,2021-08-08,202132,25237.0,25135.0,True,False,2554,10120.06181,2021-08-08,0.0305,78,440,city,MS,0,0
Coreaú,2304004.0,2021-08-09,202132,23239.0,23136.0,True,False,2554,10990.14588,2021-08-09,0.0192,49,479,city,CE,4,0
Ponto Chique,3152131.0,2021-06-18,202124,4283.0,4261.0,True,False,255,5953.77072,2021-06-18,0.051,13,357,city,MG,0,0
Novo Santo Antônio,2206951.0,2021-08-11,202132,3003.0,2991.0,True,False,255,8491.50849,2021-08-11,0.0118,3,446,city,PI,1,0
Massapê,2308005.0,2021-08-09,202132,39044.0,38737.0,True,False,2547,6523.40949,2021-08-09,0.0338,86,482,city,CE,12,0
Itajobi,3521903.0,2021-08-11,202132,15297.0,15262.0,True,False,2546,16643.78636,2021-08-11,0.0216,55,474,city,SP,0,0
Fortaleza,2304400.0,2021-08-09,202132,2686612.0,2669342.0,True,False,254593,9476.35907,2021-08-09,0.0375,9541,512,city,CE,751,63
Diadema,3513801.0,2021-08-11,202132,426757.0,423884.0,True,False,25430,5958.8946399999995,2021-08-11,0.0509,1295,503,city,SP,32,2
Antonina,4101200.0,2021-08-12,202132,18949.0,18980.0,True,False,2541,13409.678609999999,2021-08-12,0.0283,72,440,city,PR,2,1
Santa Maria da Vitória,2928109.0,2021-07-29,202130,39775.0,39845.0,True,False,2540,6385.9208,2021-07-29,0.0217,55,481,city,BA,37,1
São Geraldo da Piedade,3161601.0,2021-06-18,202124,3910.0,3962.0,True,False,254,6496.16368,2021-06-18,0.0394,10,423,city,MG,0,0
Santana do Jacaré,3158805.0,2021-06-18,202124,4834.0,4821.0,True,False,254,5254.44766,2021-06-18,0.0315,8,357,city,MG,18,0
Serra Nova Dourada,5107883.0,2021-08-11,202132,1678.0,1650.0,True,False,254,15137.06794,2021-08-11,0.0236,6,426,city,MT,0,0
Quevedos,4315321.0,2021-08-09,202132,2790.0,2788.0,True,False,254,9103.94265,2021-08-09,0.0039,1,413,city,RS,0,0
Alvorada de Minas,3102407.0,2021-06-18,202124,3605.0,3606.0,True,False,254,7045.769759999999,2021-06-18,0.0118,3,373,city,MG,0,1
Tiradentes do Sul,4321477.0,2021-08-09,202132,5616.0,5704.0,True,False,254,4522.79202,2021-08-09,0.0236,6,433,city,RS,0,0
Argirita,3104403.0,2021-06-18,202124,2704.0,2727.0,True,False,254,9393.49112,2021-06-18,0.0197,5,359,city,MG,0,0
Taquaral de Goiás,5221007.0,2021-08-08,202132,3521.0,3529.0,True,False,254,7213.8597,2021-08-08,0.0315,8,393,city,GO,0,0
Carnaíba,2603900.0,2021-08-11,202132,19609.0,19551.0,True,False,2538,12943.03636,2021-08-11,0.0142,36,485,city,PE,6,0
Belo Oriente,3106309.0,2021-06-18,202124,26994.0,26700.0,True,False,2537,9398.384829999999,2021-06-18,0.024,61,421,city,MG,2,1
Teresópolis,3305802.0,2021-08-11,202132,184240.0,182594.0,True,False,25343,13755.4277,2021-08-11,0.0322,817,500,city,RJ,52,3
Inhambupe,2913705.0,2021-07-29,202130,40333.0,39926.0,True,False,2533,6280.21719,2021-07-29,0.017,43,441,city,BA,13,0
Ulianópolis,1508126.0,2021-08-07,202131,60761.0,59210.0,True,False,2533,4168.79248,2021-08-07,0.0095,24,460,city,PA,0,0
Tapurah,5108006.0,2021-08-11,202132,14046.0,13705.0,True,False,2531,18019.36494,2021-08-11,0.0126,32,458,city,MT,1,0
Santa Tereza de Goiás,5219605.0,2021-08-08,202132,3280.0,3355.0,True,False,253,7713.414629999999,2021-08-08,0.0395,10,418,city,GO,0,0
Miguel Leão,2206308.0,2021-08-11,202132,1242.0,1246.0,True,False,253,20370.37037,2021-08-11,0.004,1,414,city,PI,0,0
Reserva do Cabaçal,5107156.0,2021-08-11,202132,2743.0,2732.0,True,False,253,9223.47794,2021-08-11,0.0237,6,412,city,MT,0,0
Passagem Franca do Piauí,2207751.0,2021-08-11,202132,4323.0,4313.0,True,False,253,5852.4173,2021-08-11,0.0395,10,451,city,PI,0,0
Cajari,2102507.0,2021-08-08,202132,19451.0,19379.0,True,False,253,1300.70433,2021-08-08,0.0356,9,463,city,MA,0,0
Cássia dos Coqueiros,3510906.0,2021-08-11,202132,2505.0,2523.0,True,False,253,10099.8004,2021-08-11,0.004,1,439,city,SP,0,0
Novo Jardim,1715259.0,2021-08-09,202132,2745.0,2722.0,True,False,253,9216.757740000001,2021-08-09,0.0079,2,444,city,TO,0,0
Ananindeua,1500800.0,2021-08-07,202131,535547.0,530598.0,True,False,25281,4720.59408,2021-08-07,0.0322,814,501,city,PA,2,0
Alto do Rodrigues,2400703.0,2021-08-09,202132,14728.0,14529.0,True,False,2527,17157.794680000003,2021-08-09,0.0158,40,479,city,RN,-2,0
Urucará,1304302.0,2021-08-11,202132,16130.0,16256.0,True,False,2527,15666.460009999999,2021-08-11,0.021,53,474,city,AM,0,0
Taguaí,3553005.0,2021-08-11,202132,14141.0,13859.0,True,False,2525,17855.88007,2021-08-11,0.015,38,461,city,SP,1,0
Terra Boa,4127205.0,2021-08-12,202132,17200.0,17094.0,True,False,2523,14668.60465,2021-08-12,0.0214,54,498,city,PR,1,0
Cacimbas,2503555.0,2021-08-08,202132,7199.0,7173.0,True,False,252,3500.48618,2021-08-08,0.0317,8,444,city,PB,1,0
Cruzeiro da Fortaleza,3120706.0,2021-06-18,202124,3639.0,3626.0,True,False,252,6924.97939,2021-06-18,0.0238,6,361,city,MG,0,0
Santo Expedito do Sul,4317954.0,2021-08-09,202132,2305.0,2324.0,True,False,252,10932.75488,2021-08-09,0.0238,6,406,city,RS,1,0
Jacareacanga,1503754.0,2021-08-07,202131,7590.0,8239.0,True,False,2518,33175.23057,2021-08-07,0.0135,34,457,city,PA,0,0
Ruy Barbosa,2927200.0,2021-07-29,202130,30857.0,30814.0,True,False,2517,8156.982209999999,2021-07-29,0.0135,34,443,city,BA,21,0
Turvo,4127965.0,2021-08-12,202132,13095.0,13215.0,True,False,2515,19205.80374,2021-08-12,0.0127,32,425,city,PR,0,0
Andirá,4101101.0,2021-08-12,202132,19926.0,20031.0,True,False,2514,12616.68172,2021-08-12,0.033,83,455,city,PR,1,0
Ribas do Rio Pardo,5007109.0,2021-08-08,202132,24966.0,24615.0,True,False,2513,10065.68934,2021-08-08,0.0211,53,458,city,MS,1,0
Pancas,3204005.0,2021-08-11,202132,23306.0,23184.0,True,False,2511,10774.0496,2021-08-11,0.0135,34,471,city,ES,1,0
São José do Belmonte,2613503.0,2021-08-11,202132,34021.0,33959.0,True,False,2511,7380.73543,2021-08-11,0.0231,58,471,city,PE,1,0
Vassouras,3306206.0,2021-08-11,202132,37083.0,36896.0,True,False,2511,6771.2968200000005,2021-08-11,0.0514,129,476,city,RJ,18,0
Varre-Sai,3306156.0,2021-08-11,202132,11106.0,11000.0,True,False,2510,22600.39618,2021-08-11,0.0024,6,451,city,RJ,24,0
Lajedo,2608800.0,2021-08-11,202132,40589.0,40288.0,True,False,2510,6183.94146,2021-08-11,0.0283,71,473,city,PE,1,0
Vargem Grande Paulista,3556453.0,2021-08-11,202132,53468.0,52597.0,True,False,2510,4694.39665,2021-08-11,0.0434,109,511,city,SP,7,0
Santa Lúcia,4123824.0,2021-08-12,202132,3793.0,3813.0,True,False,251,6617.4532,2021-08-12,0.0279,7,442,city,PR,0,0
Campestre,2701357.0,2021-07-02,202126,6954.0,6936.0,True,False,251,3609.4334200000003,2021-07-02,0.0239,6,422,city,AL,0,0
Centenário,4305116.0,2021-08-09,202132,2877.0,2891.0,True,False,251,8724.36566,2021-08-09,0.0159,4,428,city,RS,0,0
José Raydan,3136553.0,2021-06-18,202124,5050.0,4995.0,True,False,251,4970.29703,2021-06-18,0.004,1,357,city,MG,0,0
Aparecida do Rio Doce,5201454.0,2021-08-08,202132,2474.0,2474.0,True,False,251,10145.513340000001,2021-08-08,0.012,3,450,city,GO,0,0
Campos Sales,2302701.0,2021-08-09,202132,27470.0,27426.0,True,False,2509,9133.60029,2021-08-09,0.0159,40,473,city,CE,1,0
Alfredo Chaves,3200300.0,2021-08-11,202132,14636.0,14601.0,True,False,2508,17135.82946,2021-08-11,0.014,35,487,city,ES,0,0
Santa Cruz Cabrália,2927705.0,2021-07-29,202130,27922.0,27778.0,True,False,2503,8964.25757,2021-07-29,0.0124,31,484,city,BA,6,1
Marzagão,5212907.0,2021-08-08,202132,2250.0,2236.0,True,False,250,11111.11111,2021-08-08,0.02,5,377,city,GO,0,0
Japonvar,3135357.0,2021-06-18,202124,7982.0,7969.0,True,False,250,3132.04711,2021-06-18,0.004,1,374,city,MG,0,0
Indaiabira,3130655.0,2021-06-18,202124,7339.0,7351.0,True,False,250,3406.45865,2021-06-18,0.004,1,357,city,MG,0,0
Arapeí,3503158.0,2021-08-11,202132,2460.0,2469.0,True,False,250,10162.60163,2021-08-11,0.012,3,429,city,SP,0,0
Pedro Teixeira,3149408.0,2021-06-18,202124,1806.0,1807.0,True,False,25,1384.27464,2021-06-18,0.0,0,357,city,MG,0,0
Buíque,2602803.0,2021-08-11,202132,58919.0,58378.0,True,False,2497,4238.02169,2021-08-11,0.018,45,466,city,PE,2,0
Cupira,2605004.0,2021-08-11,202132,24173.0,24107.0,True,False,2497,10329.7067,2021-08-11,0.0192,48,483,city,PE,2,0
Cariré,2303105.0,2021-08-09,202132,18459.0,18448.0,True,False,2493,13505.60702,2021-08-09,0.0189,47,473,city,CE,6,0
Itaocara,3302106.0,2021-08-11,202132,23222.0,23234.0,True,False,2491,10726.89691,2021-08-11,0.0309,77,468,city,RJ,18,0
Corbélia,4106308.0,2021-08-12,202132,17117.0,17071.0,True,False,2491,14552.783780000002,2021-08-12,0.0149,37,448,city,PR,11,0
Olho D'Água do Piauí,2207108.0,2021-08-11,202132,2468.0,2459.0,True,False,249,10089.141,2021-08-11,0.012,3,451,city,PI,0,0
Arapuá,3103801.0,2021-06-18,202124,2835.0,2834.0,True,False,249,8783.06878,2021-06-18,0.008,2,380,city,MG,0,0
Esmeralda,4307401.0,2021-08-09,202132,3287.0,3282.0,True,False,249,7575.29662,2021-08-09,0.0201,5,438,city,RS,0,0
Algodão de Jandaíra,2500577.0,2021-08-08,202132,2577.0,2567.0,True,False,249,9662.398140000001,2021-08-08,0.004,1,417,city,PB,0,0
Matias Cardoso,3140852.0,2021-06-18,202124,11260.0,11157.0,True,False,249,2211.36767,2021-06-18,0.0321,8,407,city,MG,1,0
Januária,3135209.0,2021-06-18,202124,67852.0,67742.0,True,False,2488,3666.8042200000004,2021-06-18,0.0225,56,388,city,MG,84,0
Toledo,4127700.0,2021-08-12,202132,142645.0,140635.0,True,False,24863,17429.98353,2021-08-12,0.0169,420,492,city,PR,44,2
Maraã,1302801.0,2021-08-11,202132,18261.0,18224.0,True,False,2481,13586.331530000001,2021-08-11,0.0093,23,477,city,AM,0,0
Parari,2510659.0,2021-08-08,202132,1758.0,1771.0,True,False,248,14106.9397,2021-08-08,0.0081,2,425,city,PB,1,0
Guaporema,4109104.0,2021-08-12,202132,2241.0,2243.0,True,False,248,11066.48817,2021-08-12,0.0161,4,443,city,PR,0,0
Massapê do Piauí,2206050.0,2021-08-11,202132,6449.0,6441.0,True,False,248,3845.55745,2021-08-11,0.004,1,422,city,PI,0,0
Vitória Brasil,3556958.0,2021-08-11,202132,1846.0,1840.0,True,False,248,13434.45287,2021-08-11,0.0363,9,417,city,SP,0,0
Santa Tereza do Tocantins,1719004.0,2021-08-09,202132,2897.0,2866.0,True,False,248,8560.579909999999,2021-08-09,0.0282,7,445,city,TO,0,0
Araguatins,1702208.0,2021-08-09,202132,36170.0,35761.0,True,False,2479,6853.7462,2021-08-09,0.0262,65,466,city,TO,3,0
Paracambi,3303609.0,2021-08-11,202132,52683.0,52257.0,True,False,2476,4699.80829,2021-08-11,0.0505,125,489,city,RJ,0,0
Iracema,2306009.0,2021-08-09,202132,14326.0,14297.0,True,False,2475,17276.28089,2021-08-09,0.0137,34,474,city,CE,9,0
Vargem Alta,3205036.0,2021-08-11,202132,21591.0,21402.0,True,False,2474,11458.478070000001,2021-08-11,0.0182,45,471,city,ES,0,0
Sengés,4126306.0,2021-08-12,202132,19385.0,19327.0,True,False,2473,12757.286559999999,2021-08-12,0.0239,59,419,city,PR,3,0
Arroio do Padre,4301073.0,2021-08-09,202132,2951.0,2937.0,True,False,247,8370.04405,2021-08-09,0.0162,4,353,city,RS,0,0
Taquaraçu de Minas,3168309.0,2021-06-18,202124,4099.0,4077.0,True,False,247,6025.85997,2021-06-18,0.0364,9,358,city,MG,0,0
Francisco Ayres,2204105.0,2021-08-11,202132,4323.0,4348.0,True,False,247,5713.6248,2021-08-11,0.0283,7,469,city,PI,0,0
Cerejeiras,1100056.0,2021-07-24,202129,16204.0,16323.0,True,False,2469,15236.978519999999,2021-07-24,0.0247,61,429,city,RO,0,0
Camamu,2905800.0,2021-07-29,202130,35382.0,35316.0,True,False,2465,6966.81929,2021-07-29,0.0231,57,460,city,BA,7,0
Barreirinhas,2101707.0,2021-08-08,202132,63217.0,62528.0,True,False,2464,3897.68575,2021-08-08,0.0175,43,479,city,MA,0,0
Ipameri,5210109.0,2021-08-08,202132,27174.0,26985.0,True,False,2462,9060.13101,2021-08-08,0.0353,87,469,city,GO,1,1
Santa Maria Madalena,3304607.0,2021-08-11,202132,10392.0,10404.0,True,False,246,2367.20554,2021-08-11,0.0407,10,473,city,RJ,0,0
Taboleiro Grande,2413805.0,2021-08-09,202132,2586.0,2566.0,True,False,246,9512.76102,2021-08-09,0.0203,5,466,city,RN,0,0
Pilões,2511608.0,2021-08-08,202132,6576.0,6635.0,True,False,246,3740.87591,2021-08-08,0.0366,9,461,city,PB,0,0
Vale Verde,4322525.0,2021-08-09,202132,3515.0,3497.0,True,False,246,6998.577520000001,2021-08-09,0.0244,6,444,city,RS,0,0
Dom Bosco,3122470.0,2021-06-18,202124,3655.0,3677.0,True,False,246,6730.506159999999,2021-06-18,0.0285,7,381,city,MG,1,0
Feira Nova,2802205.0,2021-08-11,202132,5601.0,5584.0,True,False,246,4392.07284,2021-08-11,0.0285,7,453,city,SE,0,0
Zacarias,3557154.0,2021-08-11,202132,2752.0,2718.0,True,False,246,8938.95349,2021-08-11,0.0407,10,448,city,SP,0,0
Comercinho,3117009.0,2021-06-18,202124,6774.0,6929.0,True,False,246,3631.5323299999995,2021-06-18,0.0244,6,410,city,MG,2,0
Brasilândia do Tocantins,1703602.0,2021-08-09,202132,2211.0,2201.0,True,False,246,11126.18725,2021-08-09,0.0244,6,444,city,TO,0,0
Canindé de São Francisco,2801207.0,2021-08-11,202132,30402.0,29900.0,True,False,2459,8088.283670000001,2021-08-11,0.0187,46,472,city,SE,4,0
Borba,1300805.0,2021-08-11,202132,41748.0,41161.0,True,False,2454,5878.1259,2021-08-11,0.0281,69,472,city,AM,3,0
Itapororoca,2507101.0,2021-08-08,202132,18823.0,18664.0,True,False,2451,13021.30372,2021-08-08,0.0139,34,474,city,PB,1,0
Indiavaí,5104500.0,2021-08-11,202132,2779.0,2752.0,True,False,245,8816.12091,2021-08-11,0.0449,11,419,city,MT,0,0
Paranapoema,4118303.0,2021-08-12,202132,3241.0,3203.0,True,False,245,7559.39525,2021-08-12,0.0122,3,474,city,PR,0,0
Muliterno,4312625.0,2021-08-09,202132,1897.0,1893.0,True,False,245,12915.12915,2021-08-09,0.0082,2,451,city,RS,0,0
Indiana,3520608.0,2021-08-11,202132,4879.0,4885.0,True,False,245,5021.5208,2021-08-11,0.0367,9,460,city,SP,0,0
Monções,3531001.0,2021-08-11,202132,2267.0,2259.0,True,False,245,10807.23423,2021-08-11,0.0204,5,452,city,SP,1,0
Butiá,4302709.0,2021-08-09,202132,20952.0,20941.0,True,False,2449,11688.62161,2021-08-09,0.0229,56,457,city,RS,-1,-1
Miranorte,1713304.0,2021-08-09,202132,13493.0,13434.0,True,False,2448,18142.740680000003,2021-08-09,0.0229,56,464,city,TO,3,0
São Gonçalo dos Campos,2929305.0,2021-07-29,202130,37942.0,37550.0,True,False,2446,6446.68178,2021-07-29,0.0135,33,454,city,BA,5,0
Capistrano,2302909.0,2021-08-09,202132,17786.0,17738.0,True,False,2442,13729.899919999998,2021-08-09,0.0139,34,483,city,CE,1,0
Colombo,4105805.0,2021-08-12,202132,246540.0,243726.0,True,False,24406,9899.4078,2021-08-12,0.0325,792,509,city,PR,73,2
São Miguel do Guaporé,1100320.0,2021-07-24,202129,23077.0,23005.0,True,False,2440,10573.29809,2021-07-24,0.0205,50,439,city,RO,2,0
Domingos Mourão,2203420.0,2021-08-11,202132,4354.0,4355.0,True,False,244,5604.04226,2021-08-11,0.0123,3,446,city,PI,0,0
Matinhas,2509339.0,2021-08-08,202132,4515.0,4500.0,True,False,244,5404.20819,2021-08-08,0.0287,7,461,city,PB,4,0
Bom Sucesso de Itararé,3507159.0,2021-08-11,202132,3984.0,3954.0,True,False,244,6124.49799,2021-08-11,0.0246,6,394,city,SP,0,0
Emas,2505907.0,2021-08-08,202132,3539.0,3522.0,True,False,244,6894.603,2021-08-08,0.0205,5,444,city,PB,0,0
Bonfim,1400159.0,2021-08-07,202131,12557.0,12409.0,True,False,2439,19423.42916,2021-08-07,0.0131,32,502,city,RR,0,0
Itapaci,5210901.0,2021-08-08,202132,23421.0,22981.0,True,False,2439,10413.73127,2021-08-08,0.0226,55,440,city,GO,0,0
Camaçari,2905701.0,2021-07-29,202130,304302.0,299132.0,True,False,24389,8014.73536,2021-07-29,0.0252,614,497,city,BA,36,3
Barreirinha,1300508.0,2021-08-11,202132,32483.0,32041.0,True,False,2436,7499.30733,2021-08-11,0.0259,63,467,city,AM,0,0
Acreúna,5200134.0,2021-08-08,202132,22546.0,22366.0,True,False,2435,10800.14193,2021-08-08,0.0222,54,434,city,GO,0,0
Encruzilhada do Sul,4306908.0,2021-08-09,202132,25960.0,25877.0,True,False,2434,9375.963020000001,2021-08-09,0.0288,70,486,city,RS,0,0
Araraquara,3503208.0,2021-08-11,202132,238339.0,236072.0,True,False,24304,10197.24007,2021-08-11,0.0203,494,497,city,SP,60,1
Monte Sião,3143401.0,2021-06-18,202124,24029.0,23803.0,True,False,2430,10112.78039,2021-06-18,0.0132,32,401,city,MG,0,0
Lajeado Grande,4209458.0,2021-08-10,202132,1418.0,1427.0,True,False,243,17136.81241,2021-08-10,0.0206,5,443,city,SC,0,0
Marema,4210555.0,2021-08-10,202132,1750.0,1797.0,True,False,242,13828.571430000002,2021-08-10,0.0537,13,445,city,SC,0,0
Saltinho,4215356.0,2021-08-10,202132,3754.0,3781.0,True,False,242,6446.45711,2021-08-10,0.0207,5,433,city,SC,0,0
Cabrobó,2603009.0,2021-08-11,202132,34503.0,34221.0,True,False,2419,7010.98455,2021-08-11,0.0112,27,474,city,PE,7,0
Elói Mendes,3123601.0,2021-06-18,202124,28320.0,28076.0,True,False,2415,8527.542370000001,2021-06-18,0.0166,40,408,city,MG,25,1
Jacareí,3524402.0,2021-08-11,202132,235416.0,233662.0,True,False,24126,10248.241409999999,2021-08-11,0.0297,716,491,city,SP,30,1
São Francisco do Guaporé,1101492.0,2021-07-24,202129,20681.0,20266.0,True,False,2412,11662.87897,2021-07-24,0.0191,46,432,city,RO,7,0
Trairi,2313500.0,2021-08-09,202132,56291.0,55918.0,True,False,2412,4284.8768,2021-08-09,0.039,94,484,city,CE,52,2
Curionópolis,1502772.0,2021-08-07,202131,17846.0,17929.0,True,False,2411,13510.03026,2021-08-07,0.0141,34,473,city,PA,0,0
Alhandra,2500601.0,2021-08-08,202132,19727.0,19588.0,True,False,2410,12216.758759999999,2021-08-08,0.0149,36,467,city,PB,7,0
Damolândia,5206800.0,2021-08-08,202132,2953.0,2938.0,True,False,241,8161.19201,2021-08-08,0.0581,14,431,city,GO,0,0
São Bento do Trairí,2411700.0,2021-08-09,202132,4495.0,4449.0,True,False,241,5361.51279,2021-08-09,0.0124,3,447,city,RN,1,0
Nantes,3532157.0,2021-08-11,202132,3179.0,3141.0,True,False,241,7581.000309999999,2021-08-11,0.0249,6,405,city,SP,0,0
Ampére,4101002.0,2021-08-12,202132,19311.0,19152.0,True,False,2403,12443.68495,2021-08-12,0.0237,57,466,city,PR,1,0
Novo Airão,1303205.0,2021-08-11,202132,19928.0,19454.0,True,False,2400,12043.35608,2021-08-11,0.0138,33,500,city,AM,1,0
Dores de Guanhães,3123106.0,2021-06-18,202124,5154.0,5169.0,True,False,240,4656.5774200000005,2021-06-18,0.0333,8,373,city,MG,1,0
Catolândia,2907400.0,2021-07-29,202130,3599.0,3577.0,True,False,240,6668.5190299999995,2021-07-29,0.0042,1,417,city,BA,3,0
Cromínia,5206503.0,2021-08-08,202132,3472.0,3486.0,True,False,240,6912.4424,2021-08-08,0.0292,7,438,city,GO,0,0
São Tomé das Letras,3165206.0,2021-06-18,202124,7120.0,7089.0,True,False,240,3370.78652,2021-06-18,0.0083,2,357,city,MG,1,0
Hidrolina,5209804.0,2021-08-08,202132,3508.0,3564.0,True,False,240,6841.50513,2021-08-08,0.0458,11,430,city,GO,0,0
Matões do Norte,2106631.0,2021-08-08,202132,17033.0,16745.0,True,False,240,1409.02953,2021-08-08,0.025,6,449,city,MA,0,0
Ivolândia,5211602.0,2021-08-08,202132,2334.0,2370.0,True,False,240,10282.77635,2021-08-08,0.0208,5,453,city,GO,0,0
Sebastião Barros,2210623.0,2021-08-11,202132,3451.0,3469.0,True,False,24,695.45059,2021-08-11,0.125,3,415,city,PI,0,0
Sinop,5107909.0,2021-08-11,202132,146005.0,142996.0,True,False,23976,16421.35543,2021-08-11,0.0179,428,497,city,MT,36,0
Cantá,1400175.0,2021-08-07,202131,18799.0,18335.0,True,False,2396,12745.3588,2021-08-07,0.0159,38,493,city,RR,0,0
Aquidabã,2800209.0,2021-08-11,202132,21681.0,21563.0,True,False,2394,11041.926109999999,2021-08-11,0.0163,39,471,city,SE,1,0
Nova Alvorada do Sul,5006002.0,2021-08-08,202132,22430.0,21882.0,True,False,2393,10668.74721,2021-08-08,0.015,36,443,city,MS,1,0
Itaberá,3521705.0,2021-08-11,202132,17480.0,17556.0,True,False,2391,13678.4897,2021-08-11,0.0259,62,455,city,SP,1,0
Contenda,4106209.0,2021-08-12,202132,18837.0,18584.0,True,False,2390,12687.7953,2021-08-12,0.0251,60,502,city,PR,5,0
Ernestina,4307054.0,2021-08-09,202132,3170.0,3168.0,True,False,239,7539.43218,2021-08-09,0.0377,9,474,city,RS,0,0
Monte Alegre de Goiás,5213509.0,2021-08-08,202132,8684.0,8606.0,True,False,239,2752.18793,2021-08-08,0.0251,6,437,city,GO,0,0
Rolador,4315958.0,2021-08-09,202132,2296.0,2323.0,True,False,239,10409.40767,2021-08-09,0.0167,4,358,city,RS,0,0
Milagres do Maranhão,2106672.0,2021-08-08,202132,8483.0,8464.0,True,False,239,2817.3995,2021-08-08,0.0,0,476,city,MA,0,0
Monteirópolis,2705408.0,2021-07-02,202126,7165.0,7159.0,True,False,239,3335.6594600000003,2021-07-02,0.0502,12,415,city,AL,0,0
São Raimundo das Mangabeiras,2111607.0,2021-08-08,202132,18980.0,18868.0,True,False,2388,12581.66491,2021-08-08,0.0126,30,454,city,MA,0,0
Nova Esperança,4116901.0,2021-08-12,202132,27984.0,27904.0,True,False,2386,8526.30074,2021-08-12,0.0335,80,478,city,PR,5,0
Capão do Leão,4304663.0,2021-08-09,202132,25409.0,25354.0,True,False,2385,9386.43788,2021-08-09,0.034,81,497,city,RS,0,0
Xambioá,1722107.0,2021-08-09,202132,11520.0,11540.0,True,False,2382,20677.08333,2021-08-09,0.0134,32,458,city,TO,4,0
Altamira do Paraná,4100459.0,2021-08-12,202132,1682.0,1942.0,True,False,238,14149.82164,2021-08-12,0.0504,12,441,city,PR,0,0
