allocated_memory_MB,total_memory_MB,milliseconds
139.0,911.0,1629819253230
139.0,909.0,1629819253233
139.0,907.0,1629819253236
139.0,905.0,1629819253239
139.0,903.0,1629819253242
139.0,901.0,1629819253246
139.0,899.0,1629819253249
139.0,897.0,1629819253252
139.0,896.0,1629819253255
139.0,894.0,1629819253258
139.0,892.0,1629819253261
139.0,890.0,1629819253264
139.0,888.0,1629819253267
139.0,886.0,1629819253270
139.0,884.0,1629819253273
139.0,882.0,1629819253277
139.0,880.0,1629819253281
139.0,878.0,1629819253284
139.0,876.0,1629819253287
139.0,875.0,1629819253290
139.0,873.0,1629819253294
139.0,871.0,1629819253298
139.0,869.0,1629819253301
139.0,867.0,1629819253311
139.0,865.0,1629819253314
139.0,863.0,1629819253318
139.0,861.0,1629819253322
139.0,859.0,1629819253326
139.0,857.0,1629819253330
139.0,855.0,1629819253333
139.0,854.0,1629819253336
139.0,935.0,1629819253341
139.0,933.0,1629819253344
139.0,931.0,1629819253347
139.0,929.0,1629819253350
139.0,927.0,1629819253353
139.0,925.0,1629819253356
139.0,923.0,1629819253360
139.0,921.0,1629819253363
139.0,919.0,1629819253366
139.0,918.0,1629819253369
139.0,916.0,1629819253372
139.0,914.0,1629819253375
139.0,912.0,1629819253378
139.0,910.0,1629819253381
139.0,908.0,1629819253384
139.0,906.0,1629819253388
139.0,904.0,1629819253391
139.0,902.0,1629819253394
139.0,900.0,1629819253398
139.0,899.0,1629819253402
139.0,897.0,1629819253406
139.0,895.0,1629819253409
139.0,893.0,1629819253412
139.0,891.0,1629819253415
139.0,889.0,1629819253419
139.0,887.0,1629819253422
139.0,885.0,1629819253426
139.0,883.0,1629819253429
139.0,882.0,1629819253433
139.0,880.0,1629819253436
139.0,878.0,1629819253440
139.0,876.0,1629819253443
139.0,874.0,1629819253446
139.0,872.0,1629819253449
139.0,870.0,1629819253452
139.0,868.0,1629819253456
139.0,866.0,1629819253460
139.0,865.0,1629819253464
139.0,863.0,1629819253467
139.0,861.0,1629819253470
139.0,859.0,1629819253473
139.0,857.0,1629819253476
139.0,855.0,1629819253479
139.0,935.0,1629819253484
139.0,933.0,1629819253487
139.0,931.0,1629819253490
139.0,930.0,1629819253494
139.0,928.0,1629819253498
139.0,926.0,1629819253502
139.0,924.0,1629819253506
139.0,922.0,1629819253509
139.0,920.0,1629819253512
139.0,918.0,1629819253515
139.0,916.0,1629819253519
139.0,914.0,1629819253522
139.0,913.0,1629819253525
139.0,911.0,1629819253529
139.0,909.0,1629819253531
139.0,907.0,1629819253534
139.0,905.0,1629819253537
139.0,903.0,1629819253540
139.0,901.0,1629819253543
139.0,899.0,1629819253546
139.0,898.0,1629819253550
139.0,896.0,1629819253553
139.0,894.0,1629819253556
139.0,892.0,1629819253559
139.0,890.0,1629819253562
139.0,888.0,1629819253565
139.0,886.0,1629819253568
139.0,884.0,1629819253571
139.0,883.0,1629819253575
139.0,881.0,1629819253577
139.0,879.0,1629819253581
139.0,877.0,1629819253584
139.0,875.0,1629819253587
139.0,873.0,1629819253590
139.0,871.0,1629819253593
139.0,869.0,1629819253597
139.0,868.0,1629819253601
139.0,866.0,1629819253605
139.0,864.0,1629819253609
139.0,862.0,1629819253613
139.0,860.0,1629819253616
139.0,858.0,1629819253620
139.0,856.0,1629819253623
139.0,854.0,1629819253627
139.0,936.0,1629819253631
139.0,934.0,1629819253634
139.0,932.0,1629819253637
139.0,930.0,1629819253639
139.0,928.0,1629819253642
139.0,926.0,1629819253645
139.0,924.0,1629819253648
139.0,923.0,1629819253651
139.0,921.0,1629819253654
139.0,919.0,1629819253657
139.0,917.0,1629819253659
139.0,915.0,1629819253662
139.0,913.0,1629819253665
139.0,911.0,1629819253668
139.0,909.0,1629819253671
139.0,908.0,1629819253673
139.0,906.0,1629819253676
139.0,904.0,1629819253679
139.0,902.0,1629819253682
139.0,900.0,1629819253684
139.0,898.0,1629819253687
139.0,896.0,1629819253690
139.0,895.0,1629819253693
139.0,893.0,1629819253696
139.0,891.0,1629819253700
139.0,889.0,1629819253703
139.0,887.0,1629819253706
139.0,885.0,1629819253710
139.0,883.0,1629819253712
139.0,882.0,1629819253716
139.0,880.0,1629819253720
139.0,878.0,1629819253723
139.0,876.0,1629819253726
139.0,874.0,1629819253729
139.0,872.0,1629819253732
139.0,870.0,1629819253734
139.0,869.0,1629819253737
139.0,867.0,1629819253740
139.0,865.0,1629819253743
139.0,863.0,1629819253746
139.0,861.0,1629819253749
139.0,859.0,1629819253751
139.0,857.0,1629819253754
139.0,856.0,1629819253757
139.0,854.0,1629819253760
139.0,935.0,1629819253764
139.0,933.0,1629819253768
139.0,931.0,1629819253771
139.0,929.0,1629819253774
139.0,927.0,1629819253776
139.0,926.0,1629819253780
139.0,924.0,1629819253782
139.0,922.0,1629819253785
139.0,920.0,1629819253788
139.0,918.0,1629819253791
139.0,916.0,1629819253794
139.0,915.0,1629819253797
139.0,913.0,1629819253801
139.0,911.0,1629819253804
139.0,909.0,1629819253807
139.0,907.0,1629819253810
139.0,905.0,1629819253813
139.0,903.0,1629819253816
139.0,902.0,1629819253819
139.0,900.0,1629819253823
139.0,898.0,1629819253827
139.0,896.0,1629819253831
139.0,894.0,1629819253834
139.0,892.0,1629819253837
139.0,891.0,1629819253840
139.0,889.0,1629819253843
139.0,887.0,1629819253845
139.0,885.0,1629819253848
139.0,883.0,1629819253851
139.0,881.0,1629819253854
139.0,879.0,1629819253857
139.0,878.0,1629819253859
139.0,876.0,1629819253862
139.0,874.0,1629819253865
139.0,872.0,1629819253868
139.0,870.0,1629819253871
139.0,868.0,1629819253874
139.0,867.0,1629819253877
139.0,865.0,1629819253880
139.0,863.0,1629819253883
139.0,861.0,1629819253886
139.0,859.0,1629819253889
139.0,857.0,1629819253892
139.0,856.0,1629819253895
139.0,936.0,1629819253901
139.0,934.0,1629819253904
139.0,932.0,1629819253908
139.0,930.0,1629819253911
139.0,928.0,1629819253914
139.0,927.0,1629819253916
139.0,925.0,1629819253919
139.0,923.0,1629819253922
139.0,921.0,1629819253924
139.0,919.0,1629819253927
139.0,917.0,1629819253930
139.0,916.0,1629819253933
139.0,914.0,1629819253935
139.0,912.0,1629819253938
139.0,910.0,1629819253940
139.0,908.0,1629819253943
139.0,906.0,1629819253946
139.0,905.0,1629819253948
139.0,903.0,1629819253951
139.0,901.0,1629819253954
139.0,899.0,1629819253956
139.0,897.0,1629819253959
139.0,895.0,1629819253962
139.0,894.0,1629819253965
139.0,892.0,1629819253967
139.0,890.0,1629819253970
139.0,888.0,1629819253973
139.0,886.0,1629819253976
139.0,885.0,1629819253978
139.0,883.0,1629819253981
139.0,881.0,1629819253984
139.0,879.0,1629819253987
139.0,877.0,1629819253991
139.0,875.0,1629819253994
139.0,874.0,1629819253997
139.0,872.0,1629819254001
139.0,870.0,1629819254006
139.0,868.0,1629819254010
139.0,866.0,1629819254014
139.0,864.0,1629819254018
139.0,863.0,1629819254023
139.0,861.0,1629819254027
139.0,859.0,1629819254031
